category_code,brand01
appliances.kitchen.kettle,panasonic
appliances.personal.scales,ava
appliances.kitchen.washer,lg
appliances.kitchen.kettle,philips
appliances.personal.scales,ava
appliances.personal.scales,none
accessories.bag,sumdex
electronics.audio.headphone,global
computers.notebook,ipower
computers.notebook,china
computers.peripherals.mouse,logitech
computers.peripherals.mouse,genius
,sony
electronics.smartphone,samsung
electronics.clocks,samsung
electronics.audio.headphone,jbl
,redmond
appliances.kitchen.blender,braun
,rowenta
electronics.smartphone,samsung
electronics.smartphone,samsung
electronics.smartphone,samsung
electronics.smartphone,honor
computers.components.cpu,bosch
,xiaomi
electronics.audio.headphone,apple
furniture.kitchen.table,tefal
appliances.kitchen.blender,
appliances.environment.water_heater,thermex
appliances.environment.vacuum,samsung
appliances.kitchen.juicer,bosch
,philips
appliances.iron,philips
,philips
,redmond
computers.peripherals.keyboard,bloody
electronics.smartphone,samsung
electronics.smartphone,honor
electronics.audio.headphone,apple
,deluxe
electronics.video.tv,ava
electronics.smartphone,samsung
appliances.kitchen.washer,lg
electronics.smartphone,samsung
computers.components.hdd,samsung
electronics.smartphone,huawei
appliances.kitchen.grill,delonghi
appliances.environment.vacuum,bosch
electronics.smartphone,apple
electronics.smartphone,samsung
,babyliss
electronics.video.tv,samsung
appliances.environment.water_heater,midea
,sony
electronics.smartphone,samsung
,ava
electronics.video.tv,samsung
electronics.audio.headphone,hyperx
electronics.telephone,nokia
,polaris
appliances.kitchen.refrigerators,midea
appliances.kitchen.microwave,ava
appliances.kitchen.kettle,ava
electronics.audio.headphone,apple
computers.network.router,mercusys
electronics.smartphone,apple
appliances.personal.scales,ava
appliances.kitchen.coffee_machine,polaris
appliances.kitchen.refrigerators,birjusa
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.kettle,ava
,scarlett
computers.notebook,lenovo
computers.components.memory,kingston
electronics.audio.headphone,apple
,xiaomi
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.grill,tefal
,iqos
computers.components.hdd,samsung
electronics.smartphone,samsung
electronics.smartphone,samsung
computers.peripherals.mouse,genius
electronics.smartphone,samsung
,sencor
electronics.smartphone,huawei
appliances.kitchen.blender,moulinex
computers.notebook,lenovo
appliances.environment.air_conditioner,beko
,ava
appliances.kitchen.refrigerators,atlant
appliances.kitchen.refrigerators,birjusa
electronics.telephone,nokia
computers.peripherals.printer,hp
accessories.bag,transcend
electronics.smartphone,huawei
appliances.environment.water_heater,ariston
appliances.personal.scales,ava
electronics.smartphone,huawei
electronics.smartphone,oppo
electronics.smartphone,xiaomi
computers.ebooks,amazon
electronics.video.tv,samsung
appliances.environment.fan,polaris
computers.network.router,altel
electronics.smartphone,samsung
electronics.tablet,wacom
electronics.audio.headphone,jbl
electronics.smartphone,samsung
computers.peripherals.mouse,
appliances.environment.fan,ava
electronics.video.tv,samsung
computers.desktop,oral-b
electronics.video.tv,samsung
,deluxe
electronics.smartphone,samsung
appliances.kitchen.hood,beko
appliances.kitchen.refrigerators,samsung
electronics.smartphone,samsung
,samsung
,kenwood
,transcend
electronics.video.tv,continent
,vitek
appliances.kitchen.kettle,berghoff
computers.peripherals.mouse,bloody
electronics.audio.headphone,samsung
appliances.kitchen.kettle,vitek
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.kettle,tefal
appliances.kitchen.coffee_grinder,bosch
appliances.personal.scales,none
,tefal
electronics.smartphone,samsung
electronics.audio.headphone,samsung
electronics.smartphone,samsung
appliances.personal.scales,ava
appliances.kitchen.kettle,vitek
electronics.video.tv,lg
,ava
appliances.environment.air_conditioner,ava
electronics.audio.headphone,xiaomi
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.blender,polaris
computers.peripherals.mouse,logitech
,sony
appliances.environment.air_conditioner,beko
electronics.smartphone,samsung
,borasco
,karcher
electronics.smartphone,samsung
,huawei
appliances.personal.scales,polaris
,bona
electronics.smartphone,samsung
appliances.environment.fan,polaris
electronics.smartphone,samsung
appliances.kitchen.microwave,ava
,cdc
computers.network.router,tp-link
,sony
appliances.environment.fan,ava
computers.notebook,hp
,akvafor
appliances.personal.scales,vitek
electronics.audio.headphone,apple
appliances.kitchen.kettle,tefal
computers.peripherals.mouse,logitech
,dji
appliances.personal.massager,beurer
appliances.personal.massager,bradex
,sbs
appliances.kitchen.refrigerators,indesit
,sony
electronics.smartphone,samsung
appliances.environment.vacuum,vitek
electronics.smartphone,samsung
electronics.smartphone,samsung
computers.components.cpu,kenwood
,kenwood
appliances.kitchen.microwave,samsung
appliances.kitchen.microwave,samsung
appliances.kitchen.blender,braun
appliances.kitchen.mixer,none
electronics.smartphone,samsung
electronics.smartphone,xiaomi
appliances.environment.vacuum,tefal
electronics.smartphone,samsung
,
appliances.kitchen.mixer,none
medicine.tools.tonometer,omron
,rowenta
electronics.smartphone,samsung
appliances.environment.vacuum,samsung
electronics.smartphone,samsung
appliances.personal.scales,ava
computers.network.router,altel
stationery.battery,camelion
appliances.environment.vacuum,samsung
computers.components.hdd,apple
electronics.smartphone,samsung
appliances.environment.air_conditioner,beko
appliances.personal.scales,ava
appliances.kitchen.kettle,philips
electronics.smartphone,samsung
appliances.kitchen.kettle,ava
appliances.kitchen.washer,samsung
,king
computers.components.hdd,plextor
electronics.smartphone,samsung
appliances.environment.air_heater,polaris
electronics.telephone,nokia
appliances.ironing_board,nika
,ggg
,mlife
,mlife
appliances.kitchen.refrigerators,birjusa
electronics.tablet,lenovo
appliances.kitchen.refrigerators,midea
appliances.personal.hair_cutter,rowenta
computers.peripherals.keyboard,microsoft
computers.peripherals.mouse,logitech
,apollo
electronics.audio.headphone,apple
electronics.audio.headphone,sony
stationery.cartrige,samsung
appliances.personal.hair_cutter,philips
electronics.smartphone,samsung
electronics.smartphone,samsung
,samsung
,ava
,karcher
electronics.smartphone,samsung
appliances.environment.fan,ava
electronics.smartphone,huawei
country_yard.lawn_mower,huter
electronics.video.projector,xgimi
electronics.smartphone,samsung
,ava
,a-case
appliances.personal.scales,beurer
appliances.kitchen.grill,tefal
appliances.iron,braun
,philips
computers.components.cpu,kenwood
,kenwood
appliances.kitchen.microwave,samsung
appliances.kitchen.microwave,samsung
appliances.kitchen.blender,braun
appliances.environment.fan,polaris
computers.components.hdd,toshiba
appliances.kitchen.mixer,philips
,philips
,panasonic
,xiaomi
appliances.environment.air_conditioner,ava
,nika
appliances.kitchen.refrigerators,samsung
electronics.audio.headphone,apple
electronics.audio.headphone,huawei
,huawei
,e.gov
appliances.iron,braun
appliances.personal.hair_cutter,philips
appliances.kitchen.mixer,bosch
appliances.personal.scales,ava
,ava
electronics.smartphone,samsung
,
electronics.smartphone,samsung
appliances.kitchen.microwave,ava
computers.network.router,tp-link
appliances.kitchen.mixer,polaris
appliances.kitchen.kettle,ava
computers.notebook,hp
electronics.telephone,nokia
electronics.audio.headphone,awei
electronics.audio.headphone,apple
,neo
electronics.smartphone,samsung
,samsung
electronics.smartphone,honor
appliances.environment.fan,polaris
computers.peripherals.monitor,aoc
computers.notebook,china
computers.network.router,tp-link
electronics.audio.headphone,apple
,barjher
electronics.audio.headphone,microlab
,ava
computers.peripherals.camera,logitech
stationery.battery,xiaomi
stationery.battery,xiaomi
appliances.iron,scarlett
,xiaomi
appliances.kitchen.refrigerators,midea
appliances.kitchen.kettle,philips
computers.peripherals.mouse,delux
computers.notebook,ipower
electronics.audio.headphone,apple
,e.gov
appliances.environment.fan,polaris
appliances.kitchen.mixer,polaris
electronics.smartphone,nokia
appliances.personal.hair_cutter,philips
appliances.kitchen.microwave,ava
appliances.ironing_board,perilla
computers.notebook,apple
appliances.kitchen.coffee_machine,peterhof
appliances.kitchen.mixer,scarlett
auto.accessories.compressor,continent
appliances.environment.vacuum,philips
,samsung
electronics.audio.headphone,xiaomi
electronics.smartphone,xiaomi
computers.peripherals.printer,hp
electronics.smartphone,vivo
appliances.environment.air_conditioner,ava
electronics.smartphone,fly
electronics.smartphone,samsung
appliances.kitchen.refrigerators,birjusa
accessories.bag,continent
computers.notebook,hp
computers.peripherals.mouse,logitech
electronics.smartphone,samsung
electronics.smartphone,fly
computers.peripherals.mouse,genius
electronics.smartphone,fly
electronics.smartphone,fly
electronics.smartphone,samsung
electronics.smartphone,vivo
electronics.smartphone,huawei
electronics.audio.headphone,apple
electronics.smartphone,vivo
electronics.smartphone,samsung
appliances.environment.vacuum,karcher
electronics.smartphone,fly
,akvafor
electronics.smartphone,samsung
,borasco
,
computers.components.memory,kingston
electronics.audio.headphone,jbl
electronics.smartphone,samsung
appliances.environment.vacuum,samsung
appliances.kitchen.microwave,ava
electronics.smartphone,lg
appliances.iron,scarlett
,e.gov
computers.notebook,asus
electronics.telephone,panasonic
electronics.smartphone,huawei
computers.notebook,tucano
appliances.kitchen.washer,samsung
electronics.smartphone,samsung
electronics.video.tv,lg
computers.components.cpu,ergolux
,apple
appliances.kitchen.kettle,tefal
appliances.personal.scales,ava
electronics.smartphone,huawei
electronics.smartphone,samsung
electronics.telephone,panasonic
,
electronics.smartphone,samsung
appliances.kitchen.refrigerators,neo
electronics.video.tv,lg
computers.notebook,trust
stationery.cartrige,hp
stationery.cartrige,hp
appliances.personal.scales,omron
appliances.kitchen.microwave,panasonic
,delonghi
appliances.environment.vacuum,polaris
appliances.kitchen.blender,maxwell
,braun
appliances.environment.vacuum,bosch
electronics.audio.headphone,microlab
electronics.smartphone,huawei
electronics.audio.microphone,trust
electronics.smartphone,samsung
appliances.kitchen.hood,gorenje
appliances.kitchen.washer,lg
appliances.environment.vacuum,samsung
appliances.kitchen.refrigerators,beko
appliances.kitchen.refrigerators,beko
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.blender,moulinex
electronics.smartphone,samsung
electronics.smartphone,honor
electronics.audio.microphone,trust
computers.notebook,asus
computers.peripherals.printer,hp
computers.peripherals.joystick,x-game
electronics.smartphone,samsung
appliances.environment.air_conditioner,beko
appliances.kitchen.microwave,ava
furniture.living_room.shelving,tefal
appliances.iron,tefal
electronics.smartphone,samsung
computers.notebook,asus
computers.peripherals.mouse,delux
computers.peripherals.printer,canon
appliances.kitchen.washer,beko
electronics.smartphone,honor
electronics.smartphone,samsung
electronics.audio.headphone,apple
electronics.smartphone,huawei
,xiaomi
computers.peripherals.keyboard,genius
stationery.cartrige,canon
computers.peripherals.printer,canon
,nikon
,e.gov
,vitek
,ecocool
appliances.environment.vacuum,polaris
,maestro
appliances.iron,philips
appliances.kitchen.refrigerators,samsung
appliances.personal.hair_cutter,philips
computers.notebook,hp
appliances.environment.water_heater,thermex
appliances.iron,tefal
appliances.kitchen.blender,braun
appliances.kitchen.blender,moulinex
appliances.kitchen.oven,gorenje
electronics.audio.microphone,trust
appliances.environment.fan,polaris
,imetec
,jandeks
computers.peripherals.mouse,
electronics.smartphone,samsung
appliances.environment.air_conditioner,ava
,ava
appliances.environment.fan,polaris
electronics.smartphone,samsung
appliances.kitchen.blender,philips
